canonical_name,market_prices,min_price,max_price,price_diff,price_diff_percent,cheapest_market,most_expensive_market,num_markets
150 bayan cotton deodorant dry ml rexona sprey,"migros: 159.95, marketpaketi: 149.9, mopas: 137.95, sokmarket: 159.5",137.95,159.95,22.0,15.94780683517456,mopas,migros,4
200 hipp karsk meyve ml organik suyu,"carrefour: 74.5, mopas: 86.2",74.5,86.2,11.699997,15.704694390296936,carrefour,mopas,2
25 390 cm g geleneksel lavas uno,"sokmarket: 79.95, mopas: 86.2, carrefour: 74.5",74.5,86.2,11.699997,15.704694390296936,carrefour,mopas,3
2 60 cihaz elektro gece kars likit raid sivrisineklere ve yedek,"carrefour: 244.9, mopas: 216.15, migros: 249.95",216.15,249.95,33.800003,15.637290477752686,mopas,migros,3
ahsap cubuk genis muzik net renkli,"carrefour: 29.99, migros: 25.95",25.95,29.99,4.039999,15.56839644908905,migros,carrefour,2
265 bulut cilek g gofret kanky kornet sutlu ulker,"carrefour: 16, mopas: 18.4, migros: 16, marketpaketi: 18.49",16.0,18.49,2.4899998,15.562498569488525,migros,marketpaketi,4
250 gr hellim peynir pnar,"mopas: 99.95, carrefour: 86.5",86.5,99.95,13.449997,15.549129247665405,carrefour,mopas,2
300 bakm ceviz essences herbal hindistan maskesi ml nemlendirici sac,"migros: 200, carrefour: 230.94",200.0,230.94,30.940002,15.470001101493835,migros,carrefour,2
250 bakm essences herbal kadifemsi kremi ml sac yumusaklk,"migros: 200, carrefour: 230.94",200.0,230.94,30.940002,15.470001101493835,migros,carrefour,2
22505 bre epilator kablolu philips satinelle,"carrefour: 1299, migros: 1499.95",1299.0,1499.95,200.94995,15.469588339328766,carrefour,migros,2
42 aromal biskuvi bumbo eti g kakaolu portakal,"carrefour: 11.5, migros: 11.5, mopas: 13.25",11.5,13.25,1.75,15.217390656471252,carrefour,mopas,3
34 42 adet cikolatal eti gofret gr x,"mopas: 13.25, marketpaketi: 12.75, carrefour: 11.5, migros: 11.5",11.5,13.25,1.75,15.217390656471252,carrefour,mopas,4
2 30 adet g hipet probiyotik toz x,"carrefour: 369, migros: 425",369.0,425.0,56.0,15.176151692867279,carrefour,migros,2
250 eti gr ince kakaolu lifalif musli ogutulmus,"marketpaketi: 89, carrefour: 102.5, migros: 102.5",89.0,102.5,13.5,15.168538689613342,marketpaketi,migros,3
140 cesnili ctr eksi fstg g kaplamal krema sogan tadm yer,"migros: 36.95, carrefour: 37, mopas: 42.55",36.95,42.55,5.5999985,15.15561193227768,migros,mopas,3
15 l saka su,"mopas: 11.4, sokmarket: 9.9",9.9,11.4,1.5,15.15151560306549,sokmarket,mopas,2
330 az daha efsane gazoz kalori kutu ml uludag,"mopas: 28.2, migros: 24.5",24.5,28.2,3.7000008,15.102043747901917,migros,mopas,2
140 g guneste kays kurutulmus tadm,"carrefour: 64, mopas: 73.6, migros: 63.95",63.95,73.6,9.649998,15.089909732341766,migros,mopas,3
24 36 adet albeni gr ulker viva x,"migros: 15, marketpaketi: 14.99, mopas: 17.25",14.99,17.25,2.2600002,15.076719224452972,marketpaketi,mopas,3
450 ctr gr halka kroket sogan superfresh,"migros: 109.95, carrefour: 109.9, mopas: 126.45",109.9,126.45,16.549995,15.05914032459259,carrefour,mopas,3
adet maydanoz,"mopas: 17.2, sokmarket: 14.95, carrefour: 15.95, migros: 15.95",14.95,17.2,2.250001,15.050174295902252,sokmarket,mopas,4
200 bitkisel danone krema ml,"mopas: 19.95, migros: 22.95",19.95,22.95,3.0,15.037593245506287,mopas,migros,2
350 gr superfresh visne,"mopas: 229.95, carrefour: 199.9",199.9,229.95,30.050003,15.032517910003662,carrefour,mopas,2
300 frambuaz gr superfresh,"carrefour: 249.9, mopas: 287.45",249.9,287.45,37.55002,15.026018023490906,carrefour,mopas,2
190 biskuvi icim milkshake ml muz,"carrefour: 29.95, mopas: 34.45",29.95,34.45,4.5,15.025041997432709,carrefour,mopas,2
150 gr grissuno kepekli uno,"carrefour: 64.95, migros: 64.95, mopas: 74.7, marketpaketi: 68",64.95,74.7,9.75,15.01154750585556,migros,mopas,4
100 1236 ay cilekli elma gr hipp muzlu organik puresi,"migros: 69.95, mopas: 80.45",69.95,80.45,10.5,15.010721981525421,migros,mopas,2
3 320 gr kat pastaban sade uno,"carrefour: 89.95, marketpaketi: 102, sokmarket: 89.95, migros: 93.5, mopas: 103.45",89.95,103.45,13.5,15.008337795734406,sokmarket,mopas,5
450 barbunya fasulye g superfresh,"mopas: 114.95, migros: 99.95, carrefour: 102.2",99.95,114.95,15.0,15.00750482082367,migros,mopas,3
270 cevizi fellas g granola hindistan kakao protein vegan,"mopas: 172.45, migros: 149.95, carrefour: 149.95",149.95,172.45,22.5,15.005001425743103,migros,mopas,3
4lu aaa duracell ince kalem optimum pil,"mopas: 183.95, sokmarket: 159.95",159.95,183.95,24.0,15.004689991474152,sokmarket,mopas,2
150 48 antiperspirant deodorant dry fresh kadn koruma ml nivea saat sprey,"migros: 159.95, carrefour: 183.95",159.95,183.95,24.0,15.004689991474152,migros,carrefour,2
50 cikolata dolgulu eti gr kek sosbom,"mopas: 26.45, migros: 23, sokmarket: 23",23.0,26.45,3.4500008,15.000003576278687,sokmarket,mopas,3
45 cikolatal dankek gr mousse ulker,"sokmarket: 18, mopas: 20.7, migros: 18",18.0,20.7,2.7000008,15.000003576278687,sokmarket,mopas,3
375 cignenen drajeli gr mentos naneli seker,"carrefour: 18, mopas: 20.7",18.0,20.7,2.7000008,15.000003576278687,carrefour,mopas,2
80 boy cerezza gr popcorn super,"mopas: 34.5, migros: 30, carrefour: 30",30.0,34.5,4.5,15.000000596046448,migros,mopas,3
224 gr ihlamur limon pastil propolis ulker,"sokmarket: 35, mopas: 40.25, migros: 35.95, marketpaketi: 40",35.0,40.25,5.25,15.000000596046448,sokmarket,mopas,4
38 bubblicious gr karsk kent meyveli sakz,"mopas: 28.75, carrefour: 25",25.0,28.75,3.75,15.000000596046448,carrefour,mopas,2
90 algida cikolata ml stick vanilya viennetta,"carrefour: 20, mopas: 23",20.0,23.0,3.0,15.000000596046448,carrefour,mopas,2
45 cikolatal gofret laviva selection sutlu ulker,"sokmarket: 20, mopas: 23, migros: 20",20.0,23.0,3.0,15.000000596046448,sokmarket,mopas,3
128 cilek cizmeci g gofrette master slim time wafer,"migros: 35, mopas: 40.25",35.0,40.25,5.25,15.000000596046448,migros,mopas,2
20 33 adet cikolata gr napoliten sutlu ulker x,"migros: 30, mopas: 34.5, marketpaketi: 33, carrefour: 30, sokmarket: 30",30.0,34.5,4.5,15.000000596046448,migros,mopas,5
91 all gr ikramlk karma mini paket star ulker,"mopas: 46, migros: 40, carrefour: 40, marketpaketi: 41.5",40.0,46.0,6.0,15.000000596046448,carrefour,mopas,4
555 dido gr kare ulker,"marketpaketi: 30.99, mopas: 34.5, sokmarket: 30",30.0,34.5,4.5,15.000000596046448,sokmarket,mopas,3
12 143 adet ekmek etimek gr hazr klasik kzarms x,"marketpaketi: 40, migros: 40, mopas: 46, sokmarket: 40, carrefour: 40",40.0,46.0,6.0,15.000000596046448,migros,mopas,5
65 algida kakao max ml,"carrefour: 20, mopas: 23",20.0,23.0,3.0,15.000000596046448,carrefour,mopas,2
12 40 adet cokokrem gr tup ulker x,"carrefour: 20, sokmarket: 20, mopas: 23, migros: 20, marketpaketi: 22",20.0,23.0,3.0,15.000000596046448,sokmarket,mopas,5
125 erik gr kuru tadm,"mopas: 51.75, carrefour: 45",45.0,51.75,6.75,15.000000596046448,carrefour,mopas,2
350 damla g sakzl seker toffe toffee ulker ulker yumusak,"mopas: 17.25, marketpaketi: 15.99, carrefour: 15",15.0,17.25,2.25,15.000000596046448,carrefour,mopas,3
570 algida boom boom cikolatal dondurma fstg karamelli ml yer,"mopas: 40.25, carrefour: 35",35.0,40.25,5.25,15.000000596046448,carrefour,mopas,2
47 albeni cikolata cookie g karamelli stars ulker xl,"migros: 25, mopas: 28.75",25.0,28.75,3.75,15.000000596046448,migros,mopas,2
135 badem gr kraker msrl ulker,"mopas: 29.9, sokmarket: 26",26.0,29.9,3.8999996,14.999999105930328,sokmarket,mopas,2
180 aycekirdek bol g kavrulmus siyah tadm tuzlu,"carrefour: 32, mopas: 36.8, migros: 32.95",32.0,36.8,4.799999,14.999997615814209,carrefour,mopas,3
18 24 adet bar gr kaplamal piko portakall x,"mopas: 9.2, marketpaketi: 8.5, migros: 9, carrefour: 8",8.0,9.2,1.1999998,14.999997615814209,carrefour,mopas,4
225 aromal balonlu g karsk meyve pembo sakz ulker,"sokmarket: 11, carrefour: 11, mopas: 12.65",11.0,12.65,1.6499996,14.99999612569809,sokmarket,mopas,3
330 6 baby hayat ml su x,"carrefour: 11.9, mopas: 10.35",10.35,11.9,1.5499992,14.975836873054504,mopas,carrefour,2
170 albeni g kurabiyem ulker,"carrefour: 64.5, migros: 64.5, mopas: 74.15",64.5,74.15,9.650002,14.96124267578125,carrefour,mopas,3
400 besleyici dove ml sampuan sampuan,"mopas: 137.95, marketpaketi: 120",120.0,137.95,17.949997,14.958330988883972,marketpaketi,mopas,2
125 chocodans cikolata gr karamel kare solen,"mopas: 80.45, marketpaketi: 69.99, carrefour: 70, migros: 70",69.99,80.45,10.459999,14.94499146938324,marketpaketi,mopas,4
1 ananasl gazsz icecek l meyvelim uludag,"mopas: 45.4, migros: 39.5",39.5,45.4,5.9000015,14.936712384223938,migros,mopas,2
50 9 koleston ml peroksit sv,"marketpaketi: 43.99, mopas: 50.55",43.99,50.55,6.5599976,14.912474155426025,marketpaketi,mopas,2
20 50 adet bitki cay dogus gr karsk mistik poset,"marketpaketi: 45, mopas: 51.7",45.0,51.7,6.700001,14.888890087604523,marketpaketi,mopas,2
945 frambuaz g hanmeller kurabiye soslu ulker,"migros: 18.5, mopas: 21.25",18.5,21.25,2.75,14.864864945411682,migros,mopas,2
20 ball bar gr lifli nesfit nestle tahll yuksek,"mopas: 34.45, carrefour: 30",30.0,34.45,4.450001,14.83333557844162,carrefour,mopas,2
500 billur deniz g ogutme sofrada tuzu,"carrefour: 61.95, mopas: 57.45, migros: 53.95",53.95,61.95,8.0,14.828544855117798,migros,carrefour,3
180 cheesecake coquette g kavanozda san sebastian,"migros: 108.5, carrefour: 94.5",94.5,108.5,14.0,14.814814925193787,carrefour,migros,2
35 ball burger eti gr muzlu sut sutlu ve,"mopas: 15.5, migros: 13.5, sokmarket: 13.5, marketpaketi: 15",13.5,15.5,2.0,14.814814925193787,migros,mopas,4
73 biskuvi g ilavesiz mc saklkoy seker tahll tam vities,"migros: 12.5, carrefour: 12.5, mopas: 14.35",12.5,14.35,1.8500004,14.800003170967102,migros,mopas,3
500 filiz gr irmik makarna,"mopas: 34.45, migros: 30.5, marketpaketi: 35, carrefour: 30.5",30.5,35.0,4.5,14.754098653793335,migros,marketpaketi,4
24 30 adet cikolatal gofret gr torku x,"mopas: 9.75, marketpaketi: 8.5",8.5,9.75,1.25,14.705882966518402,marketpaketi,mopas,2
24 33 adet antep bitter dunyas fstkl gofret gofrik gr kahve x,"mopas: 29.95, marketpaketi: 32, migros: 27.9",27.9,32.0,4.1000004,14.695341885089874,migros,marketpaketi,3
30lu 6372 g kumbasar yumurta,"mopas: 57.45, carrefour: 50.1",50.1,57.45,7.3500023,14.670664072036743,carrefour,mopas,2
50 c greyfurt ml nemlendiricisi neutrogena pembe ve vitamini yagsz yuz,"marketpaketi: 137.39, migros: 120",120.0,137.39,17.39,14.491666853427887,migros,marketpaketi,2
250 aromal cool lime ml tonik tonika,"mopas: 31.6, carrefour: 34.9, migros: 30.5",30.5,34.9,4.4000015,14.426234364509583,migros,carrefour,3
120 corek gr greta kraker otlu solen susaml ve,"marketpaketi: 49.9, mopas: 43.65",43.65,49.9,6.25,14.318442344665527,mopas,marketpaketi,2
4 50 dondurulmus gurvita ilikli kemik ml sade suyu x,"carrefour: 69.95, migros: 79.95",69.95,79.95,10.0,14.295926690101624,carrefour,migros,2
150 bugdayl ciya denge g galeta tam tohumlu uno,"migros: 64.95, marketpaketi: 68, carrefour: 59.5",59.5,68.0,8.5,14.28571492433548,carrefour,marketpaketi,3
100 baby jel ml nemlendirici vaseline,"carrefour: 159.95, migros: 140",140.0,159.95,19.949997,14.249998331069946,migros,carrefour,2
100 jel ml nemlendirici original vaseline,"migros: 140, carrefour: 159.95",140.0,159.95,19.949997,14.249998331069946,migros,carrefour,2
511 ack boyas cool creme ekstra excellence kahve kullu loreal paris sac,"carrefour: 89.9, mopas: 87.35, marketpaketi: 90, migros: 96.95, sokmarket: 99.5",87.35,99.5,12.150002,13.909561932086945,mopas,sokmarket,5
150 canlandrc ciltler karma kopugu ml nivea normal ykama yuz,"sokmarket: 109.9, marketpaketi: 125, migros: 114.95",109.9,125.0,15.099998,13.739761710166931,sokmarket,marketpaketi,3
1000 food gr hamuru milfoy pek yagl zeytin,"migros: 109.95, carrefour: 124.95",109.95,124.95,15.0,13.642565906047821,migros,carrefour,2
adel blister boy makas ofis orta,"carrefour: 175.99, migros: 199.95",175.99,199.95,23.959991,13.614404201507568,carrefour,migros,2
4 50 chocolate gr kinder t,"carrefour: 37.5, mopas: 42.5, migros: 37.5",37.5,42.5,5.0,13.333334028720856,migros,mopas,3
80 g kasarl pogaca,"carrefour: 19.9, migros: 22.5",19.9,22.5,2.6000004,13.065329194068909,carrefour,migros,2
335 barbeku gr pnar sos,"marketpaketi: 84, migros: 94.95, carrefour: 94.95, mopas: 91.95",84.0,94.95,10.949997,13.035710155963898,marketpaketi,migros,4
176 2li avantaj doritos g lays paket ruffles,"mopas: 63.2, migros: 55.95",55.95,63.2,7.25,12.957997620105743,migros,mopas,2
500 ekmegi g karsm koy soke,"carrefour: 35.9, sokmarket: 40.5, migros: 39.95",35.9,40.5,4.5999985,12.813365459442139,carrefour,sokmarket,3
45 clean clinical deodorant kadn ml protection rexona shower stick,"mopas: 344.95, migros: 388.95, carrefour: 389",344.95,389.0,44.049988,12.769962847232819,mopas,carrefour,3
34 biscolata gr patlakl pirinc solen stix,"marketpaketi: 35, mopas: 31.05",31.05,35.0,3.9500008,12.721419334411621,mopas,marketpaketi,2
450 droetker gr kostebek pasta,"mopas: 140.9, marketpaketi: 125",125.0,140.9,15.899994,12.71999478340149,marketpaketi,mopas,2
1 cay dokme kg ofcay siyah tiryaki,"migros: 191.5, marketpaketi: 170",170.0,191.5,21.5,12.647059559822083,marketpaketi,migros,2
225 3 adet barista editions filtre gr jacobs kahve medium x,"mopas: 199.95, marketpaketi: 225",199.95,225.0,25.050003,12.528133392333984,mopas,marketpaketi,2
134 droetker gr pancake,"mopas: 27.55, marketpaketi: 31",27.55,31.0,3.4500008,12.522688508033752,mopas,marketpaketi,2
220 aromal deluxe g gofret kremal ulker vanilya,"marketpaketi: 45, sokmarket: 40, migros: 40",40.0,45.0,5.0,12.5,migros,marketpaketi,3
elma fuji lux,"sokmarket: 44.9, mopas: 40.23, migros: 39.95, carrefour: 42.9",39.95,44.9,4.950001,12.390489876270294,migros,sokmarket,4
360 bakm elseve hapseden hyaluronic hydra kremi loreal ml nemi paris sac,"carrefour: 123.44, migros: 115, sokmarket: 129",115.0,129.0,14.0,12.173912674188614,migros,sokmarket,3
2 3lu aplex ovma teli x,"migros: 59.95, carrefour: 53.5, mopas: 57.45",53.5,59.95,6.450001,12.056076526641846,carrefour,migros,3
bulask frcas fsfs parex,"migros: 76.95, mopas: 86.2",76.95,86.2,9.25,12.020793557167053,migros,mopas,2
kartlar mercy no uno,"carrefour: 279.99, migros: 249.95",249.95,279.99,30.039993,12.018401175737381,migros,carrefour,2
250 brazil filtre gr kahve mild tchibo,"marketpaketi: 339.9, migros: 379.95, mopas: 339.25",339.25,379.95,40.700012,11.997056007385254,mopas,migros,3
24 2li cm gumus horizon konik metalik mum samdan,"carrefour: 44.6, sokmarket: 49.95",44.6,49.95,5.3500023,11.995521187782288,carrefour,sokmarket,2
2520 42 bakm deterjan ml renkler sv tum ykama yumos,"migros: 205.95, mopas: 183.95",183.95,205.95,22.0,11.959771811962128,mopas,migros,2
15 bagdat baharat gr karanfil,"mopas: 43.65, migros: 39.95, marketpaketi: 38.99",38.99,43.65,4.66,11.951781809329987,marketpaketi,mopas,3
750 camasr dag domestos esintisi hijyen kvaml maksimum ml suyu yogun,"sokmarket: 57.5, migros: 57.95, carrefour: 57.5, mopas: 64.35",57.5,64.35,6.8499985,11.913041025400162,sokmarket,mopas,4
110 bagdat degirmen g himalaya sarmsakl tuzu,"mopas: 78.15, carrefour: 69.95, migros: 69.95",69.95,78.15,8.200005,11.722666025161743,migros,mopas,3
25 bingo evim ferah fresh l,"mopas: 114.95, migros: 102.95",102.95,114.95,12.0,11.656144261360168,migros,mopas,2
500 agac dus jeli lavanta ml moments palmolive sandal,"marketpaketi: 165, mopas: 183.95",165.0,183.95,18.949997,11.484846472740173,marketpaketi,mopas,2
35 bagdat biberiye gr,"mopas: 33.3, carrefour: 29.95",29.95,33.3,3.3499985,11.185303330421448,carrefour,mopas,2
1000 500 camsil ml ml sprey yedek,"mopas: 66.65, migros: 59.95",59.95,66.65,6.700001,11.175981163978577,migros,mopas,2
arnica blender diva el pro rendeli seti siyah,"migros: 1999.95, carrefour: 1799",1799.0,1999.95,200.94995,11.170091480016708,carrefour,migros,2
32130 arnica aroma filtre ih kahve makinesi,"migros: 1999.95, carrefour: 1799",1799.0,1999.95,200.94995,11.170091480016708,carrefour,migros,2
cafissimo kahve krmz makinesi milk tchibo,"carrefour: 8999, migros: 9999.95",8999.0,9999.95,1000.9502,11.12290471792221,carrefour,migros,2
1440 agac amber cicegi konsantre ml peros sandal yumusatc,"mopas: 89.95, migros: 99.95, carrefour: 89.95",89.95,99.95,10.0,11.11728772521019,mopas,migros,3
750 cif cleanboost cozucu icin ml mutfak power shine sprey temizleyici temizleyici ve yag,"migros: 114.95, sokmarket: 114.95, mopas: 103.45, carrefour: 114.95",103.45,114.95,11.5,11.116481572389603,mopas,migros,4
7li belbantl bezi buyuk canped hasta,"carrefour: 149.95, mopas: 149.45, migros: 135",135.0,149.95,14.949997,11.074072122573853,migros,carrefour,3
750 bingo camasr kokulu limon ml oksijen suyu,"carrefour: 51.95, migros: 46.95",46.95,51.95,5.0,10.649627447128296,migros,carrefour,2
102415 bakm bg erkek kiti philips vucut,"carrefour: 949, migros: 1049.95",949.0,1049.95,100.94995,10.63750833272934,carrefour,migros,2
150 aqua deodorant emotion kiss ml,"migros: 139.9, mopas: 126.45",126.45,139.9,13.449997,10.63661277294159,mopas,migros,2
150 blade chill deep deodorant ml,"mopas: 126.45, migros: 139.9",126.45,139.9,13.449997,10.63661277294159,mopas,migros,2
454 filtre gr huila juan kahve ogutulmus valdez,"migros: 440, marketpaketi: 399",399.0,440.0,41.0,10.275689512491226,marketpaketi,migros,2
220 bakm derisi dermaxpro head kremi ml sac sac shoulders ve yatstrc,"migros: 167, mopas: 183.95",167.0,183.95,16.949997,10.149698704481125,migros,mopas,2
gurme kg mandalina murcot,"migros: 54.95, carrefour: 49.9",49.9,54.95,5.049999,10.120238363742828,carrefour,migros,2
beyaz kg lahana,"migros: 29.95, carrefour: 32.95",29.95,32.95,3.0,10.01669391989708,migros,carrefour,2
1500 cam domestos hijyen icin maksimum ml temizleyici temizleyici tum yuzey yuzey yuzeyler,"migros: 98.95, carrefour: 89.95",89.95,98.95,9.0,10.005559027194977,carrefour,migros,2
17 52li 7 beden bez frsat kg kulot paket prima xxl,"migros: 274.95, carrefour: 249.95",249.95,274.95,25.000015,10.002006590366364,carrefour,migros,2
12 38 adet gr kitkat nestle x,"migros: 25, marketpaketi: 27.5, mopas: 26.45",25.0,27.5,2.5,10.000000149011612,migros,marketpaketi,3
28 c g kent olips stick vitaminli,"marketpaketi: 27.5, migros: 26.45, carrefour: 25",25.0,27.5,2.5,10.000000149011612,carrefour,marketpaketi,3
24 28 adet gr kent meyveli olips orman x,"carrefour: 25, marketpaketi: 27.5",25.0,27.5,2.5,10.000000149011612,carrefour,marketpaketi,2
ithal kg muz,"migros: 99.95, carrefour: 109.9",99.95,109.9,9.950005,9.954982250928879,migros,carrefour,2
175 9 adet baharatl crax cubuk eti gr kraker x,"mopas: 4.55, sokmarket: 4.75, marketpaketi: 5, carrefour: 5",4.55,5.0,0.4499998,9.890105575323105,mopas,carrefour,4
11 360 beyaz beyazlatc colgate dis frcas optik orta,"carrefour: 240, mopas: 218.45, migros: 239.95",218.45,240.0,21.550003,9.864959120750427,mopas,carrefour,3
40 6 buyume g icim icimino kupu meyveli orman x,"carrefour: 40.95, migros: 44.95",40.95,44.95,4.0,9.768009930849075,carrefour,migros,2
baklavas cevizli ev kg,"migros: 459.9, carrefour: 419",419.0,459.9,40.899994,9.761334955692291,carrefour,migros,2
35 gr harc mayal pakmaya pogaca,"carrefour: 20.5, marketpaketi: 22.5",20.5,22.5,2.0,9.756097197532654,carrefour,marketpaketi,2
22 cikolata gr lc semsiye sutlu,"migros: 19.9, mopas: 21.8",19.9,21.8,1.8999996,9.54773724079132,migros,mopas,2
kg kuzu pirzola,"migros: 985.95, carrefour: 1079.9",985.95,1079.9,93.95001,9.528882056474686,migros,carrefour,2
430 donuk gr kroket pilic pnar,"carrefour: 209.95, migros: 209.95, mopas: 229.95",209.95,229.95,20.0,9.526077657938004,carrefour,mopas,3
200 icim kremal mantarl ml sef sos,"migros: 36.5, carrefour: 39.95",36.5,39.95,3.4500008,9.452056884765625,migros,carrefour,2
200 icim kremal ml peynirli sef sos,"carrefour: 39.95, migros: 36.5",36.5,39.95,3.4500008,9.452056884765625,migros,carrefour,2
3 600 adet hobby isrgan ml otu sampuan x,"marketpaketi: 60, sokmarket: 54.9",54.9,60.0,5.0999985,9.289614111185074,sokmarket,marketpaketi,2
500 argan cicegi hobby ml ozlu papatya sampuan yag,"marketpaketi: 60, migros: 54.95",54.95,60.0,5.049999,9.190171211957932,migros,marketpaketi,2
5 active akll redmi saat siyah watch xiaomi,"carrefour: 1099, migros: 1199.95",1099.0,1199.95,100.94995,9.185618907213211,carrefour,migros,2
250 fropie inek kefir keten ml mlu tohu,"migros: 59.5, carrefour: 64.95",59.5,64.95,5.449997,9.15965884923935,migros,carrefour,2
1000 cay efor g rize siyah,"migros: 119, carrefour: 129.9",119.0,129.9,10.899994,9.15965884923935,migros,carrefour,2
32li black gunluk ped plus premium sleepy uzun,"migros: 119.95, carrefour: 109.9",109.9,119.95,10.049995,9.144672751426697,carrefour,migros,2
colgate derin dis ekstra frcas gelismis ince mikro temizlik yumusak,"carrefour: 240, migros: 219.95",219.95,240.0,20.050003,9.115709364414215,migros,carrefour,2
250 detan ilac karnca ml,"mopas: 169, carrefour: 154.9",154.9,169.0,14.100006,9.102651476860046,carrefour,mopas,2
cantas d hologram makyaj model rengarenk,"sokmarket: 59.9, migros: 55",55.0,59.9,4.9000015,8.909093588590622,migros,sokmarket,2
74 corbas ezogelin g knorr,"sokmarket: 24.5, carrefour: 22.5",22.5,24.5,2.0,8.888889104127884,carrefour,sokmarket,2
250 efsina g himalaya ince iyotlu tuzluk tuzu,"migros: 122.95, carrefour: 112.95",112.95,122.95,10.0,8.853475004434586,carrefour,migros,2
40 aile boy cerezi cheetos frndan g msr peynir,"carrefour: 17, migros: 17, sokmarket: 18.5",17.0,18.5,1.5,8.82352963089943,carrefour,sokmarket,3
300 bahcvan g krem peynir tam yagl,"carrefour: 92.5, migros: 85.5, marketpaketi: 85",85.0,92.5,7.5,8.82352963089943,marketpaketi,carrefour,3
adet feslegen taze,"mopas: 45.95, carrefour: 49.95",45.95,49.95,4.0,8.70511382818222,mopas,carrefour,2
12 ahududu gr limon rocco seker sekersiz sk,"migros: 24.45, marketpaketi: 22.5",22.5,24.45,1.9500008,8.666670322418213,marketpaketi,migros,2
20 66 adet cabuk cesnili gr knorr noodle tavuk x,"carrefour: 12.9, marketpaketi: 14",12.9,14.0,1.1000004,8.527135103940964,carrefour,marketpaketi,2
20 66 acl adet cabuk domatesli gr knorr noodle x,"carrefour: 12.9, marketpaketi: 14",12.9,14.0,1.1000004,8.527135103940964,carrefour,marketpaketi,2
20 66 adet cabuk gr knorr korili noodle x,"carrefour: 12.9, marketpaketi: 14",12.9,14.0,1.1000004,8.527135103940964,carrefour,marketpaketi,2
270 beurre biskuvi eti fndk g kakao kremal petit,"carrefour: 50, sokmarket: 49.5, mopas: 48.85, marketpaketi: 53, migros: 50",48.85,53.0,4.1500015,8.495397120714188,mopas,marketpaketi,5
domates kg pembe,"migros: 64.95, carrefour: 59.9",59.9,64.95,5.0499954,8.430709689855576,carrefour,migros,2
12 12000 35 a ar ar btu klima samsung txhqbwksk,"migros: 25999.95, carrefour: 23999",23999.0,25999.95,2000.9492,8.337635546922684,carrefour,migros,2
250 balocco g kakaolu wafers,"carrefour: 149.5, migros: 138",138.0,149.5,11.5,8.33333358168602,migros,carrefour,2
046 11 11 aeah bga camasr kg makinesi samsung ww,"migros: 23999.95, carrefour: 25999",23999.95,25999.0,1999.0508,8.329395949840546,migros,carrefour,2
acma b cure fashion sapl tarag,"migros: 66.95, carrefour: 72.5",66.95,72.5,5.550003,8.289773762226105,migros,carrefour,2
18 adet anne annelere cay dogadan emziren ozel,"mopas: 72.4, marketpaketi: 67",67.0,72.4,5.4000015,8.059703558683395,marketpaketi,mopas,2
400 duru ferahlg kolonya ml okyanus,"mopas: 147.15, sokmarket: 159",147.15,159.0,11.850006,8.053011447191238,mopas,sokmarket,2
43 gr kent missbon tereyagl,"migros: 26.45, mopas: 27, carrefour: 25",25.0,27.0,2.0,7.999999821186066,carrefour,mopas,3
291350 800 cem dogal g sele siyah yagl zeytin,"carrefour: 190, migros: 205",190.0,205.0,15.0,7.8947365283966064,carrefour,migros,2
142 19 adet fndk gofret gr karamel kremal torku ve x,"migros: 37.75, marketpaketi: 35, mopas: 35",35.0,37.75,2.75,7.857143133878708,marketpaketi,migros,3
1 barbunya hasata kg kiraz nigde,"migros: 159.95, mopas: 172.45",159.95,172.45,12.5,7.814942300319672,migros,mopas,2
kabak kg sakz,"migros: 69.95, carrefour: 64.9",64.9,69.95,5.0499954,7.781194895505905,carrefour,migros,2
550 cam g garnitur tat,"carrefour: 38.9, marketpaketi: 41.9, migros: 38.95, mopas: 39.95",38.9,41.9,3.0,7.71208181977272,carrefour,marketpaketi,4
15 biskuvi burcak cikolata eti gr parcackl uzun,"marketpaketi: 13, migros: 14",13.0,14.0,1.0,7.6923079788684845,marketpaketi,migros,2
0 3 5 9 baglantl bluetooth bulask e hf hoover l makinesi programl w17 wifi,"carrefour: 12599, migros: 11699.95",11699.95,12599.0,899.0498,7.684218883514404,migros,carrefour,2
20 arko cc krem yagl,"migros: 25, sokmarket: 26.9",25.0,26.9,1.8999996,7.599998265504837,migros,sokmarket,2
10002000 kaya kg levrek toprak,"migros: 299.95, carrefour: 279",279.0,299.95,20.950012,7.508964836597443,carrefour,migros,2
3 3 adet aloe deterjan lt renkliler rinso sv vera x,"marketpaketi: 185, carrefour: 172.31",172.31,185.0,12.690002,7.364635169506073,carrefour,marketpaketi,2
200 brezilya cevzili fropie g granola kahveli probiyotik turk,"carrefour: 149.9, migros: 139.9",139.9,149.9,10.0,7.147963345050812,migros,carrefour,2
1 100 baltal keci l pastorize sutu,"migros: 185, carrefour: 197.95",185.0,197.95,12.949997,6.999998539686203,migros,carrefour,2
125 aromal cikolatal creme droetker gr ole,"mopas: 45.4, marketpaketi: 42.5",42.5,45.4,2.9000015,6.8235330283641815,marketpaketi,mopas,2
114 eti frambuazl gr tartini,"mopas: 29.35, marketpaketi: 27.5",27.5,29.35,1.8500004,6.727273762226105,marketpaketi,mopas,2
270 g ganik receli sut,"sokmarket: 44.9, migros: 44.9, carrefour: 47.9",44.9,47.9,3.0,6.681514531373978,sokmarket,carrefour,3
